Armazem;Deposito;Produto;Descricao;Unidade;Saldo Anterior;Entradas;Saidas;Saldo Atual;Transito;Disponivel;Inventario;Diferenca;Diferenca Congelamento;Trans_Ant;Trans_Ant_nao_carregado;Trans_Dia_nao_carregado;Comodato OP03;Venda Vas OP85;Valorizacao;Sinal;Tipo           ;Fator          ;Custo Médio    ;Ult. Reposição ;Médio Reposição;Qtd Estoque    ;Qtd Contagem   ;Estoque CM     ;Estoque UR     ;Estoque MR     ;Contagem CM    ;Contagem UR    ;Contagem MR    ;Sub-Depósitos  ;Saldo Atual Real;Saldo Grade Real
1;6;7980;GATORADE TANGERINA PET 500ML SIXPACK         ;cx  ;          0/00 ;         10/00;         10/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;2,8365;2,8446;2,8922;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7981;GATORADE LARANJA PET 500ML SIXPACK           ;cx  ;          0/00 ;         35/00;         35/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;2,8336;2,8566;2,4606;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7982;GATORADE LIMAO PET 500ML SIXPACK             ;cx  ;          0/00 ;         42/00;         42/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;2,7989;2,8094;2,8525;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7983;GATORADE MORANGO-MARACUJA PET 500ML SIXPACK  ;cx  ;          0/00 ;         18/00;         18/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;2,8653;2,8264;2,9937;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8336;ORIGINAL ONE WAY 600ML CX 12                 ;cx  ;          0/00 ;         12/00;         12/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;6,5805;6,3454;6,5969;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8411;GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6    ;cx  ;          0/00 ;         19/00;         19/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;4,4554;4,4812;4,4812;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8413;GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/;cx  ;          0/00 ;          5/00;          5/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;4,2752;4,0024;4,0024;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8791;H2OH LIMAO C/GAS PET 500ML CAIXA C/12        ;cx  ;          0/00 ;         20/00;         20/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;3,058;3,06;3,0968;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8793;H2OH LIMAO C/GAS PET 1,5L CAIXA C/6          ;cx  ;          0/00 ;         27/00;         27/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;5,2573;5,2925;5,3413;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8919;GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL   ;cx  ;          0/00 ;         21/00;         21/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;3,0756;3,1005;3,154;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;8921;GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NP;cx  ;          0/00 ;          8/00;          8/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;3,0353;2,9861;3,0786;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9067;ANTARCTICA PILSEN LATA 350ML SH C/12 NPAL    ;cx  ;          0/00 ;         36/02;         36/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,4787;2,4706;2,4706;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9068;SKOL LATA 350ML SH C/12 NPAL                 ;cx  ;          0/00 ;         37/02;         37/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,5695;2,519;2,5411;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9069;BRAHMA CHOPP LATA 350ML SH C/12 NPAL         ;cx  ;          0/02 ;         82/07;         82/09;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,6038;2,6167;2,6167;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9071;CARACU LATA 350ML SH C/12 NPAL               ;cx  ;          0/00 ;         24/00;         24/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;3,3339;3,4354;3,2704;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9083;SKOL LT 473ML SH C/12 NPAL                   ;cx  ;          0/00 ;         23/02;         23/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;3,2143;3,163;3,163;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9084;GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPA;cx  ;          0/00 ;         47/04;         47/04;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,2185;2,2281;2,2429;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9085;GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/1;cx  ;          0/00 ;         29/02;         29/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,1227;2,0925;2,0925;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9089;SUKITA LATA 350ML SH C/12 NPAL               ;cx  ;          0/00 ;          1/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,1169;2,0872;2,0872;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9091;TONICA ANTARCTICA LATA 350ML SH C/12 NPAL    ;cx  ;          0/00 ;         19/00;         19/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,2608;2,2254;2,2254;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9092;TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPA;cx  ;          0/00 ;         17/01;         17/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,2267;2,2128;2,2128;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9096;PEPSI COLA LATA 350ML SH C/12 NPAL           ;cx  ;          0/00 ;         21/00;         21/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,0962;2,0596;2,0596;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;9274;PEPSI ZERO LATA 350ML SH C/12 NPAL           ;cx  ;          0/00 ;          6/04;          6/04;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,1306;2,1828;2,071;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
